"","country","countrycode","year","democracy","polity","gdppc","enrol_gross","primcomp","primcomp_male","primcomp_fem","enrol_net","agri","slums","telephone","internet","tax","pop","pop_fem","electricity","mobile","services","oil","natural","literacy","lit_male","lit_fem","infant","hospital","tuberculosis","life","unemploy","urban","un_continent_name","un_region_name"
"994","Iceland","ISL",2015,1,NA,52951.68151,98.68621826,99.09667969,98.93411255,99.2618103,98.56708,5.290914343,NA,168149,98.2,22.68944412,330815,49.75533136,100,383919,64.38281692,0,0.000299592,NA,NA,NA,2.1,3.12,2.4,82.46829268,3.98,93.7,"Europe","Northern Europe"
"995","Italy","ITA",1960,1,10,804.4926233,NA,NA,NA,NA,NA,NA,NA,3057645,NA,NA,50199700,51.50359042,NA,0,NA,NA,NA,NA,NA,NA,44.2,8.899999619,NA,69.12390244,NA,59.361,"Europe","Southern Europe"
"996","Italy","ITA",1961,1,10,887.3367446,NA,NA,NA,NA,NA,NA,NA,3057650,NA,NA,50536350,51.52249837,NA,NA,NA,NA,NA,NA,NA,NA,42.6,9,NA,69.7602439,NA,59.856,"Europe","Southern Europe"
"997","Italy","ITA",1962,1,10,990.2601522,NA,NA,NA,NA,NA,NA,NA,3057650,NA,NA,50879450,51.52164143,NA,NA,NA,NA,NA,NA,NA,NA,40.9,9.199999809,NA,69.1497561,NA,60.355,"Europe","Southern Europe"
"998","Italy","ITA",1963,1,10,1126.019337,NA,NA,NA,NA,NA,NA,NA,3057650,NA,NA,51252000,51.50519251,NA,NA,NA,NA,NA,NA,NA,NA,39.1,9.300000191,NA,69.24804878,NA,60.853,"Europe","Southern Europe"
"999","Italy","ITA",1964,1,10,1222.54454,NA,NA,NA,NA,NA,NA,NA,3057650,NA,NA,51675350,51.48621775,NA,NA,NA,NA,NA,NA,NA,NA,37.4,9.5,NA,70.31170732,NA,61.35,"Europe","Southern Europe"
"1000","Italy","ITA",1965,1,10,1304.453817,NA,NA,NA,NA,NA,NA,NA,4540000,NA,NA,52112350,51.46563104,NA,0,NA,NA,NA,NA,NA,NA,35.8,9.600000381,NA,70.17170732,NA,61.843,"Europe","Southern Europe"
"1001","Italy","ITA",1966,1,10,1402.442354,NA,NA,NA,NA,NA,NA,NA,4540000,NA,NA,52519000,51.44682595,NA,NA,NA,NA,NA,NA,NA,NA,34.3,9.699999809,NA,70.92609756,NA,62.334,"Europe","Southern Europe"
"1002","Italy","ITA",1967,1,10,1533.692877,NA,NA,NA,NA,NA,NA,NA,4540000,NA,NA,52900500,51.4293431,NA,NA,NA,NA,NA,NA,NA,NA,33.1,9.899999619,NA,70.95658537,NA,62.822,"Europe","Southern Europe"
"1003","Italy","ITA",1968,1,10,1651.939377,NA,NA,NA,NA,NA,NA,NA,4540000,NA,NA,53235750,51.41245706,NA,NA,NA,NA,NA,NA,NA,NA,32,10.10000038,NA,70.78,NA,63.309,"Europe","Southern Europe"
"1004","Italy","ITA",1969,1,10,1813.388126,NA,NA,NA,NA,NA,NA,NA,4540000,NA,NA,53537950,51.39958578,NA,NA,NA,NA,NA,NA,NA,NA,30.9,10.30000019,NA,70.81195122,NA,63.792,"Europe","Southern Europe"
"1005","Italy","ITA",1970,1,10,2106.863959,NA,NA,NA,NA,NA,NA,NA,6461000,NA,NA,53821850,51.38655484,NA,0,NA,0.001035395,0.084068878,NA,NA,NA,29.7,10.60000038,NA,71.55878049,NA,64.272,"Europe","Southern Europe"
"1006","Italy","ITA",1971,1,10,2305.609751,107.3029175,93.66412354,93.18836212,94.1689682,NA,NA,NA,6461000,NA,NA,54073490,51.37227448,NA,NA,NA,0.00288262,0.075679348,NA,NA,NA,28.2,10.60000038,NA,71.80682927,NA,64.75,"Europe","Southern Europe"
"1007","Italy","ITA",1972,1,10,2671.137314,107.6912918,99.7073822,99.40413666,100.0264282,NA,NA,NA,6461000,NA,NA,54381345,51.36994577,NA,NA,NA,0.003321633,0.084707373,NA,NA,NA,26.5,10.60000038,NA,72.07536585,NA,65.039,"Europe","Southern Europe"
"1008","Italy","ITA",1973,1,10,3205.25204,107.3990097,100.6037216,100.293541,100.9294662,99.4926,NA,NA,6461000,NA,12.55060647,54751406,51.37767517,NA,NA,NA,0.004574909,0.095651444,NA,NA,NA,24.5,10.5,NA,72.02634146,NA,65.241,"Europe","Southern Europe"
"1009","Italy","ITA",1974,1,10,3621.145822,106.8014297,100.3869705,100.4691772,100.3010101,NA,NA,NA,6461000,NA,13.4981707,55110868,51.38632335,NA,NA,NA,0.024417047,0.165168212,NA,NA,NA,22.5,10.60000038,NA,72.73439024,NA,65.442,"Europe","Southern Europe"
"1010","Italy","ITA",1975,1,10,4106.993868,106.1786118,104.6226425,104.5448074,104.7043533,NA,NA,NA,9660000,NA,12.71382362,55441001,51.39787028,NA,0,NA,0.02293879,0.159467412,NA,NA,NA,20.5,10.60000038,NA,72.64731707,NA,65.643,"Europe","Southern Europe"
"1011","Italy","ITA",1976,1,10,4033.099354,105.340683,102.7527237,103.0183868,102.4756775,98.38009,NA,NA,10166000,NA,14.07338445,55718260,51.41261872,NA,0,NA,0.026607351,0.179277814,NA,NA,NA,18.7,10.39999962,NA,72.99195122,NA,65.844,"Europe","Southern Europe"
"1012","Italy","ITA",1977,1,10,4603.599701,104.6652985,103.1896515,103.2498016,103.1268082,NA,NA,NA,10778000,NA,14.90944063,55955411,51.4306348,NA,0,NA,0.023589111,0.152123839,NA,NA,NA,17.3,10.30000019,NA,73.36463415,NA,66.044,"Europe","Southern Europe"
"1013","Italy","ITA",1978,1,10,5610.498099,103.7671967,102.4787674,102.5697708,102.3835831,NA,NA,NA,11456000,NA,15.62198192,56155143,51.45195477,NA,0,NA,0.022455872,0.133547757,NA,NA,NA,16.1,10,NA,73.69317073,NA,66.243,"Europe","Southern Europe"
"1014","Italy","ITA",1979,1,10,6990.285807,102.5782623,102.2238693,102.5775681,101.8530426,99.50328,NA,NA,12172000,NA,15.77984982,56317749,51.4746335,NA,0,NA,0.05085973,0.197277323,NA,NA,NA,15.1,9.800000191,NA,74.00268293,NA,66.442,"Europe","Southern Europe"
"1015","Italy","ITA",1980,1,10,8456.918974,102.2122803,103.4930878,103.5093307,103.4760437,NA,NA,NA,13017000,NA,17.3682515,56433883,51.42992084,NA,0,NA,0.071065034,0.220932926,NA,NA,NA,14.2,9.600000381,NA,73.94317073,NA,66.64,"Europe","Southern Europe"
"1016","Italy","ITA",1981,1,10,7622.833328,101.0262299,101.413559,101.584259,101.2344589,NA,NA,NA,13860000,NA,17.78433945,56501675,51.38339243,NA,0,NA,0.064281474,0.18463681,96.46054077,97.46465302,95.53666687,13.4,9.399999619,NA,74.35390244,NA,66.837,"Europe","Southern Europe"
"1017","Italy","ITA",1982,1,10,7556.523437,100.4799805,100.3479614,100.1794662,100.5250168,NA,NA,NA,14697780,NA,19.38829234,56543548,51.39924663,NA,0,NA,0.033071956,0.108458259,NA,NA,NA,12.7,9.100000381,NA,74.81463415,NA,66.886,"Europe","Southern Europe"
"1018","Italy","ITA",1983,1,10,7832.575387,100.3322601,100.1891327,100.163147,100.2164764,NA,NA,NA,15601029,NA,21.12833654,56564074,51.41104761,NA,0,NA,0.056621551,0.145851863,NA,NA,NA,11.9,8.899999619,NA,74.6402439,NA,66.866,"Europe","Southern Europe"
"1019","Italy","ITA",1984,1,10,7739.715284,100.5183563,100.0111237,100.0813828,99.93772888,NA,NA,NA,16520763,NA,20.95583444,56576718,51.42270508,NA,0,NA,0.054804825,0.14621085,NA,NA,NA,11.2,8.5,NA,75.3895122,NA,66.846,"Europe","Southern Europe"
"1020","Italy","ITA",1985,1,10,7990.686566,100.646698,99.90830994,100.1798706,99.62451172,99.00927,NA,NA,17396112,NA,20.39610872,56593071,51.43460666,NA,6415,NA,0.058853213,0.14387368,NA,NA,NA,10.5,8.300000191,NA,75.47073171,NA,66.826,"Europe","Southern Europe"
"1021","Italy","ITA",1986,1,10,11315.01518,100.6056519,100.3076096,100.5189514,100.0871811,NA,NA,NA,18252972,NA,22.17639059,56596155,51.44513537,NA,9044,NA,0.015574381,0.084650043,NA,NA,NA,9.9,8,NA,75.77073171,NA,66.806,"Europe","Southern Europe"
"1022","Italy","ITA",1987,1,10,14234.72864,100.6840591,100.7307587,101.6135712,99.8088913,NA,NA,NA,19104828,NA,21.49233865,56601931,51.45570278,NA,16534,NA,0.033707949,0.069151937,NA,NA,NA,9.4,7.800000191,NA,76.2195122,NA,66.786,"Europe","Southern Europe"
"1023","Italy","ITA",1988,1,10,15744.66126,100.8572464,101.2266464,101.661232,100.7731628,NA,NA,NA,20091532,NA,23.24040592,56629288,51.46594315,NA,33609,NA,0.028108885,0.072564065,NA,NA,NA,9,7.5,NA,76.37073171,NA,66.766,"Europe","Southern Europe"
"1024","Italy","ITA",1989,1,10,16386.66221,100.2885437,101.051857,101.2856216,100.8075409,NA,NA,NA,21265518,NA,23.94767349,56671781,51.47662581,NA,66070,NA,0.041535115,0.0857724,NA,NA,NA,8.7,7.099999905,NA,76.8195122,NA,66.746,"Europe","Southern Europe"
"1025","Italy","ITA",1990,1,10,20825.78422,100.610878,104.1762772,104.3689423,103.9746475,NA,3.182368677,NA,22350000,0.017544562,24.17772966,56719240,51.48811254,100,266000,60.11291659,0.044415642,0.079915279,NA,NA,NA,8.4,7.199999809,NA,76.97073171,NA,66.726,"Europe","Southern Europe"
"1026","Italy","ITA",1991,1,10,21956.52977,100.5053406,101.9019394,102.2661819,101.5204086,NA,3.239188628,NA,23071000,0.035063256,24.80852328,56758521,51.50117822,100,568000,60.436943,0.019057216,0.043564687,NA,NA,NA,8.1,6.800000191,NA,77.0195122,10.1,66.706,"Europe","Southern Europe"
"1027","Italy","ITA",1992,1,10,23243.47453,103.5129623,102.5272064,102.7158508,102.3304062,NA,3.117910576,NA,23709000,0.070053433,25.49780524,56797087,51.51425703,100,783000,60.79823294,0.019627817,0.036457424,NA,NA,NA,7.7,6.900000095,NA,77.4195122,9.32,66.742,"Europe","Southern Europe"
"1028","Italy","ITA",1993,1,10,18738.7639,104.6851425,NA,NA,NA,NA,2.998568,NA,24167000,0.122462053,26.27493784,56831821,51.52589649,100,1207175,61.55926365,0.024346464,0.06041941,NA,NA,NA,7.3,6.699999809,NA,77.72195122,10.21,66.802,"Europe","Southern Europe"
"1029","Italy","ITA",1994,1,10,19337.6309,103.8197403,103.5223999,101.5996933,105.5435867,NA,2.991601112,NA,24542000,0.192304619,25.09400327,56843400,51.5401102,100,2240000,61.50495368,0.021975763,0.057785183,NA,NA,NA,6.8,6.599999905,NA,77.92195122,11.09,66.862,"Europe","Southern Europe"
"1030","Italy","ITA",1995,1,10,20664.55227,103.38517,102.5893784,103.7807007,101.3420868,97.06267,2.977708321,NA,24845000,0.524412787,24.36303129,56844303,51.55581971,100,3923000,61.02734631,0.024327275,0.079338026,NA,NA,NA,6.4,6.300000191,NA,78.17073171,11.66,66.922,"Europe","Southern Europe"
"1031","Italy","ITA",1996,1,10,23081.60468,104.1647415,103.1053009,103.9442062,102.2286987,98.22957,2.974587634,NA,25259000,1.023289903,24.29062351,56860281,51.56999934,100,6422000,61.71613429,0.032795011,0.080135246,NA,NA,NA,6,6.5,NA,78.52195122,11.86,66.982,"Europe","Southern Europe"
"1032","Italy","ITA",1997,1,10,21829.34582,104.0307617,101.6548386,101.9942703,101.2976837,99.13519,2.861911574,NA,25698000,2.276737834,25.7756322,56890372,51.58247227,100,11737904,61.74834003,0.029627724,0.081318541,NA,NA,NA,5.6,5.900000095,NA,78.82439024,11.98,67.042,"Europe","Southern Europe"
"1033","Italy","ITA",1998,1,10,22318.1373,103.6578979,NA,NA,NA,NA,2.768857277,NA,25986120,4.558519565,24.64437781,56906744,51.59580987,100,20489000,61.67074137,0.008603988,0.023753371,NA,NA,NA,5.3,5.5,NA,78.97560976,12.12,67.102,"Europe","Southern Europe"
"1034","Italy","ITA",1999,1,10,22005.05454,103.8152313,101.4208908,101.8162689,101.0032425,98.83035,2.722232363,NA,26502000,14.37841019,24.99307535,56916317,51.60871351,100,30296000,62.11467562,0.023833743,0.03828821,NA,NA,NA,5,4.900000095,NA,79.42439024,11.68,67.162,"Europe","Southern Europe"
"1035","Italy","ITA",2000,1,10,20137.59122,102.2869797,101.47715,101.5593491,101.3907089,98.4748,2.56361412,NA,27153000,23.11087424,23.80974052,56942108,51.61705242,100,42246000,62.73193778,0.049110301,0.091331616,NA,NA,NA,4.7,4.71,7.1,79.77804878,10.83,67.222,"Europe","Southern Europe"
"1036","Italy","ITA",2001,1,10,20500.9544,101.9977188,101.707901,101.98909,101.4117737,98.66252,2.489631456,NA,27353000,27.22211698,23.40575007,56974100,51.62044673,100,51246000,63.52403367,0.032284728,0.102721226,98.41661835,98.82369232,98.0421524,4.5,4.61,8.6,80.12682927,9.6,67.282,"Europe","Southern Europe"
"1037","Italy","ITA",2002,1,10,22376.2979,102.7429123,100.0167694,100.1610718,99.86411285,98.59154,2.371382259,NA,27142000,28.04,22.89138772,57059007,51.61431381,100,54200000,63.75218116,0.040790167,0.089629871,NA,NA,NA,4.3,4.44,7.9,80.22926829,9.21,67.382,"Europe","Southern Europe"
"1038","Italy","ITA",2003,1,10,27526.32246,103.3638382,100.5898285,101.0075531,100.1501465,98.44817,2.357959442,NA,26596000,29.04,22.76357266,57313203,51.59555543,100,56770000,64.61111304,0.040084793,0.08261157,NA,NA,NA,4.1,4.18,8.7,79.98292683,8.87,67.501,"Europe","Southern Europe"
"1039","Italy","ITA",2004,1,10,31317.20079,103.9848328,102.7253189,102.8760376,102.5661926,98.64055,2.347032573,NA,25957000,33.24,22.21584927,57685327,51.56906175,100,62750000,64.45475133,0.046373355,0.077743539,NA,NA,NA,3.9,4.02,7.9,80.7804878,7.87,67.62,"Europe","Southern Europe"
"1040","Italy","ITA",2005,1,10,32055.09208,103.97509,102.5154495,102.7670898,102.2491837,98.408,2.033595483,NA,25049000,35,21.95930961,57969484,51.55047581,100,71500000,64.81756959,0.074743624,0.101634964,NA,NA,NA,3.8,4.04,7.6,80.78292683,7.73,67.738,"Europe","Southern Europe"
"1041","Italy","ITA",2006,1,10,33529.7266,103.7780685,102.2215576,102.5451279,101.8780899,98.39118,1.945839947,NA,26890339,37.99,23.32782117,58143979,51.54822694,100,80418000,64.2518182,0.077749954,0.122653928,NA,NA,NA,3.7,3.99,8.2,81.28292683,6.78,67.856,"Europe","Southern Europe"
"1042","Italy","ITA",2007,1,10,37870.74751,103.7541199,103.0031815,103.3694229,102.6147614,98.43845,1.896287174,NA,22417000,40.79,23.76334792,58438310,51.55710724,100,89801000,64.10643954,0.077069007,0.116804782,NA,NA,NA,3.6,3.91,5.4,81.43414634,6.08,67.974,"Europe","Southern Europe"
"1043","Italy","ITA",2008,1,10,40944.91242,102.9423523,105.5194092,105.480423,105.560791,98.24087,1.874623634,NA,22039000,44.53,23.48996403,58826731,51.56840204,100,90341000,64.72794092,0.09355563,0.151794976,NA,NA,NA,3.5,3.79,8,81.48536585,6.72,68.092,"Europe","Southern Europe"
"1044","Italy","ITA",2009,1,10,37226.75719,101.4821701,101.7320633,102.1083908,101.3312531,97.61927,1.802738541,NA,22642679,48.83,23.74294495,59095365,51.57940502,100,90032886,66.66919426,0.048036487,0.090762803,NA,NA,NA,3.4,3.69,7.9,81.63658537,7.75,68.209,"Europe","Southern Europe"
"1045","Italy","ITA",2010,1,10,36035.645,100.8033829,101.4817276,101.7183685,101.2311783,97.63938,1.775514538,NA,22536367,53.68,23.68062299,59277417,51.59653441,100,93666088,66.31397385,0.063241973,0.107793454,NA,NA,NA,3.4,3.64,8.7,82.03658537,8.36,68.327,"Europe","Southern Europe"
"1046","Italy","ITA",2011,1,10,38649.63948,100.3016968,100.9338074,101.2116089,100.637558,97.18455,1.883426278,NA,22105471,54.3899983,23.64758929,59379449,51.60683832,100,96040913,66.18458598,0.10102179,0.156005817,98.84828186,99.14100647,98.57956696,3.3,3.52,6.6,82.18780488,8.36,68.444,"Europe","Southern Europe"
"1047","Italy","ITA",2012,1,10,35051.52127,100.0277863,99.07541656,99.19467163,98.9487381,97.42164,1.970753135,NA,21748814,55.82999799,24.94682979,59539717,51.58959494,100,97188624,66.4430892,0.108313382,0.169645844,NA,NA,NA,3.2,3.42,5.9,82.23902439,10.65,68.684,"Europe","Southern Europe"
"1048","Italy","ITA",2013,1,10,35560.08141,101.1104279,99.56472778,99.50283051,99.63031769,97.81952,2.144589807,NA,21098033,58.4593,25.13890393,60233948,51.55972469,100,96863107,66.68531596,0.099816037,0.155477399,NA,NA,NA,3.1,3.31,5.8,82.6902439,12.15,68.979,"Europe","Southern Europe"
"1049","Italy","ITA",2014,1,10,35565.72138,100.7507019,99.31764984,99.39183807,99.23893738,97.13266,1.99786089,NA,20581426,55.63846022,24.84107219,60789140,51.53721087,100,89914609,67.08570377,0.09678461,0.138451593,NA,NA,NA,3.1,3.21,6.4,83.0902439,12.68,69.272,"Europe","Southern Europe"
"1050","Italy","ITA",2015,1,10,30242.38614,100.3701706,98.94875336,98.94145203,98.95646667,96.56912,2.065236762,NA,20209324,58.14173496,24.73952717,60730582,51.50355854,100,87691238,66.97142305,0.046200329,0.081909319,NA,NA,NA,3,3.2,6.6,82.54390244,11.9,69.565,"Europe","Southern Europe"
"1051","Liechtenstein","LIE",1991,1,NA,50883.16999,NA,NA,NA,NA,NA,NA,NA,17499,0,NA,29168,50.31198574,100,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,16.821,"Europe","Western Europe"
"1052","Liechtenstein","LIE",1992,1,NA,55142.72775,NA,NA,NA,NA,NA,NA,NA,18455,0,NA,29581,50.33636456,100,NA,NA,NA,0.009753323,NA,NA,NA,NA,NA,NA,NA,NA,16.736,"Europe","Western Europe"
"1053","Liechtenstein","LIE",1993,1,NA,55747.20927,NA,NA,NA,NA,NA,NA,NA,18916,0,NA,30012,50.35652406,100,NA,NA,NA,0.008652975,NA,NA,NA,NA,NA,NA,NA,NA,16.651,"Europe","Western Europe"
"1054","Liechtenstein","LIE",1994,1,NA,63984.2882,NA,NA,NA,NA,NA,NA,NA,18554,0,NA,30447,50.37606332,100,NA,NA,NA,0.01413826,NA,NA,NA,NA,NA,NA,78.42195122,NA,16.566,"Europe","Western Europe"
"1055","Liechtenstein","LIE",1995,1,NA,78618.48691,NA,NA,NA,NA,NA,NA,NA,19632,0,NA,30890,50.41113629,100,NA,NA,NA,0.010176304,NA,NA,NA,NA,NA,NA,77.3902439,NA,16.482,"Europe","Western Europe"
"1056","Liechtenstein","LIE",1996,1,NA,79905.9576,NA,NA,NA,NA,NA,NA,NA,19916,NA,NA,31337,50.46749848,100,NA,NA,NA,0.007275316,NA,NA,NA,NA,NA,NA,76.83658537,NA,16.29,"Europe","Western Europe"
"1057","Liechtenstein","LIE",1997,1,NA,72344.65857,NA,NA,NA,NA,NA,NA,NA,19772,NA,NA,31770,50.55083412,100,NA,NA,NA,0.006571407,NA,NA,NA,NA,NA,NA,76.04634146,NA,15.994,"Europe","Western Europe"
"1058","Liechtenstein","LIE",1998,1,NA,77033.21236,NA,NA,NA,NA,NA,NA,NA,19762,NA,NA,32190,50.63684374,100,7500,NA,NA,0.005691336,NA,NA,NA,NA,NA,NA,77.74634146,NA,15.702,"Europe","Western Europe"
"1059","Liechtenstein","LIE",1999,1,NA,81683.4555,NA,NA,NA,NA,NA,NA,NA,19763,NA,NA,32615,50.71592825,100,9000,NA,NA,0.002008982,NA,NA,NA,NA,NA,NA,79.1097561,NA,15.414,"Europe","Western Europe"
"1060","Liechtenstein","LIE",2000,1,NA,75210.13318,NA,NA,NA,NA,NA,NA,NA,20072,36.51522989,NA,33026,50.77211894,100,10000,NA,NA,0.009363902,NA,NA,NA,NA,NA,NA,76.82682927,NA,15.13,"Europe","Western Europe"
"1061","Liechtenstein","LIE",2001,1,NA,74658.45394,NA,NA,NA,NA,NA,NA,NA,20100,45.11685265,NA,33376,50.78799137,100,11000,NA,NA,0.008433566,NA,NA,NA,NA,NA,NA,79.27560976,NA,14.962,"Europe","Western Europe"
"1062","Liechtenstein","LIE",2002,1,NA,79797.54689,NA,NA,NA,NA,NA,NA,NA,19923,59.47071067,NA,33693,50.78206156,100,11402,NA,NA,0.009402943,NA,NA,NA,NA,NA,NA,79.63658537,NA,14.906,"Europe","Western Europe"
"1063","Liechtenstein","LIE",2003,1,NA,90317.73681,106.8400803,101.8041229,108.8397827,95.65216827,94.48077,NA,NA,19900,58.80969184,NA,34000,50.75588235,100,25000,NA,NA,0.008829964,NA,NA,NA,NA,NA,NA,79.96097561,NA,14.85,"Europe","Western Europe"
"1064","Liechtenstein","LIE",2004,1,NA,100710.6063,106.8867874,98.60140228,98.11321259,99.07833862,95.6222,NA,NA,19981,64.00744814,NA,34300,50.72594752,100,25500,NA,NA,0.006800414,NA,NA,NA,NA,NA,NA,81.77073171,NA,14.795,"Europe","Western Europe"
"1065","Liechtenstein","LIE",2005,1,NA,105751.4989,107.272728,111.4503784,104.8309174,118.8171997,90.54969,NA,NA,20010,63.37135615,NA,34603,50.72392567,100,27503,NA,NA,0.006604211,NA,NA,NA,NA,NA,NA,80.66829268,NA,14.739,"Europe","Western Europe"
"1066","Liechtenstein","LIE",2006,1,NA,114652.2424,107.2553711,88.30021667,84.54936218,92.27272797,95.07177,NA,NA,19755,64.21416136,NA,34889,50.71225888,100,28755,NA,NA,0.008422648,NA,NA,NA,NA,NA,NA,80.94878049,NA,14.684,"Europe","Western Europe"
"1067","Liechtenstein","LIE",2007,1,NA,130908.3897,109.7310486,113.1067963,117.0731735,109.1787415,95.179,NA,NA,19578,65.08021844,NA,35150,50.6799431,100,32013,NA,NA,0.009432347,NA,NA,NA,NA,NA,NA,81.29512195,NA,14.629,"Europe","Western Europe"
"1068","Liechtenstein","LIE",2008,1,NA,143540.5734,106.9905777,95.73033905,96.42857361,95.02262115,93.49633,NA,NA,19600,70,NA,35401,50.63981243,100,34000,NA,NA,0.010923511,NA,NA,NA,NA,NA,NA,82.68292683,NA,14.574,"Europe","Western Europe"
"1069","Liechtenstein","LIE",2009,1,NA,126261.3973,108.8265305,107.9691467,115.7303391,101.4217987,91.85695,NA,NA,19600,75,NA,35675,50.58724597,100,35000,NA,NA,0.009786685,NA,NA,NA,NA,NA,NA,81.5,NA,14.519,"Europe","Western Europe"
"1070","Liechtenstein","LIE",2010,1,NA,141466.8273,107.7123489,106.930687,110.6951904,103.6866379,93.53901,NA,NA,19600,80,NA,35926,50.55391638,100,35500,NA,NA,0.009240635,NA,NA,NA,NA,NA,NA,81.84146341,NA,14.464,"Europe","Western Europe"
"1071","Liechtenstein","LIE",2011,1,NA,158603.609,105.6109085,101.243782,91.30435181,111.7948685,91.97499,NA,NA,19600,85,NA,36189,50.53469286,100,36970,NA,NA,0.008172891,NA,NA,NA,NA,NA,NA,81.79268293,NA,14.41,"Europe","Western Europe"
"1072","Liechtenstein","LIE",2012,1,NA,149461.7856,104.3753281,106.2015533,105.3140106,107.2222214,91.08547,NA,NA,18470,89.4077,NA,36505,50.51088892,100,36080,NA,NA,0.006552387,NA,NA,NA,NA,NA,NA,82.38292683,NA,14.367,"Europe","Western Europe"
"1073","Liechtenstein","LIE",2013,1,NA,173659.4118,NA,NA,NA,NA,NA,NA,NA,18300,93.8,NA,36806,50.49448459,100,38427,NA,NA,0.005293832,NA,NA,NA,NA,NA,NA,82.26097561,NA,14.334,"Europe","Western Europe"
"1074","Liechtenstein","LIE",2014,1,NA,179467.5162,103.0999527,102.5862122,107.7777786,97.02381134,90.68654,NA,NA,18043,95.21,NA,37096,50.46096614,100,40652,NA,NA,0.005992884,NA,NA,NA,NA,NA,NA,82.07317073,NA,14.313,"Europe","Western Europe"
"1075","Liechtenstein","LIE",2015,1,NA,167809.2699,104.3822632,92.69521332,88.17733765,97.42268372,94.30104,NA,NA,17336,96.6411951,NA,37355,50.41895329,100,40950,NA,NA,0.001941109,NA,NA,NA,NA,NA,NA,82.65609756,NA,14.303,"Europe","Western Europe"
"1076","Lithuania","LTU",1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40388,NA,NA,2778550,53.67157866,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.84731707,NA,39.46,"Europe","Northern Europe"
"1077","Lithuania","LTU",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40388,NA,NA,2823550,53.58650252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.10268293,NA,40.443,"Europe","Northern Europe"
"1078","Lithuania","LTU",1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40388,NA,NA,2863350,53.49858982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.09536585,NA,41.435,"Europe","Northern Europe"
"1079","Lithuania","LTU",1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40388,NA,NA,2898950,53.41443079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.20439024,NA,42.434,"Europe","Northern Europe"
"1080","Lithuania","LTU",1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40388,NA,NA,2935200,53.33755786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.50902439,NA,43.441,"Europe","Northern Europe"
"1081","Lithuania","LTU",1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71839,NA,NA,2971450,53.26194514,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.32512195,NA,44.45,"Europe","Northern Europe"
"1082","Lithuania","LTU",1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71839,NA,NA,3008050,53.18943838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.5202439,NA,45.465,"Europe","Northern Europe"
"1083","Lithuania","LTU",1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71839,NA,NA,3044400,53.12426369,NA,NA,NA,NA,NA,NA,NA,NA,21.4,NA,NA,71.60390244,NA,46.484,"Europe","Northern Europe"
"1084","Lithuania","LTU",1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71839,NA,NA,3078850,53.06075488,NA,NA,NA,NA,NA,NA,NA,NA,20.7,NA,NA,71.31365854,NA,47.507,"Europe","Northern Europe"
"1085","Lithuania","LTU",1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71839,NA,NA,3107321,52.99782619,NA,NA,NA,NA,NA,NA,NA,NA,19.6,NA,NA,70.92853659,NA,48.53,"Europe","Northern Europe"
"1086","Lithuania","LTU",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143225,NA,NA,3139689,52.947513,NA,0,NA,NA,NA,NA,NA,NA,18.1,NA,NA,70.80439024,NA,49.555,"Europe","Northern Europe"
"1087","Lithuania","LTU",1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143225,NA,NA,3179041,52.91368587,NA,NA,NA,NA,NA,NA,NA,NA,16.8,NA,NA,71.73536585,NA,50.719,"Europe","Northern Europe"
"1088","Lithuania","LTU",1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143225,NA,NA,3213622,52.89256703,NA,NA,NA,NA,NA,NA,NA,NA,16.3,NA,NA,71.02463415,NA,51.968,"Europe","Northern Europe"
"1089","Lithuania","LTU",1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143225,NA,NA,3244438,52.87923618,NA,NA,NA,NA,NA,NA,NA,NA,16.8,NA,NA,71.33219512,NA,53.21,"Europe","Northern Europe"
"1090","Lithuania","LTU",1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143225,NA,NA,3273894,52.87112641,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,NA,71.24414634,NA,54.451,"Europe","Northern Europe"
